CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score,SpecialResults
1702836006000,t05D,unit_donated_round_1,473794447,ItzBerndern,ItzBerndern#5396,20,
1702836006000,t05D,unit_donated_round_1,715487269,C2,kitsura,4,
1702836006000,t05D,unit_donated_round_1,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,1,
1702836006000,t05D,unit_donated_round_1,295928884,Akbahr,akbahr#0000,4,
1702836006000,t05D,unit_donated_round_1,948172661,Excelsior 101,Digolo doorjam#3841,6,
1702836006000,t05D,unit_donated_round_1,363639736,FateHydro,EricE#9019,20,
1702836006000,t05D,unit_donated_round_1,863697863,Mega Kicagemon,orthodoxrebel#0000,24,
1702836006000,t05D,unit_donated_round_1,944998814,Philadelphia Collins,_philadelphiacollins#0000,12,
1702836006000,t05D,unit_donated_round_1,665525861,Laseracid,â¦laseracidâ©#0000,1,
1702836006000,t05D,unit_donated_round_1,741489737,Mc,Mc#4119,2,
1702836006000,t05D,unit_donated_round_1,275475314,SithKebab,pooba#0000,23,
1702836006000,t05D,unit_donated_round_1,453925665,N7 Tesla,n7tesla#0000,1,
1702836006000,t05D,unit_donated_round_2,732614324,SecretId,â¦.secretidâ©#0000,2,
1702836006000,t05D,unit_donated_round_2,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,1,
1702836006000,t05D,unit_donated_round_2,716951122,MINI Mace Dymond,dymo0000,8,
1702836006000,t05D,unit_donated_round_2,262663538,Daggo,Daggo#4474,5,
1702836006000,t05D,unit_donated_round_2,235598485,rockoffanddie,rockoffanddie#5252,3,
1702836006000,t05D,unit_donated_round_2,729835146,Yania May,YaniaMay#7722,4,
1702836006000,t05D,unit_donated_round_2,712815396,MINIxur'kthan,xurkthan#3544,2,
1702836006000,t05D,unit_donated_round_2,885421384,Thessa Odai,Thessa Odai#0111,3,
1702836006000,t05D,unit_donated_round_2,879666349,Skcampy,skcampy#3655,1,
1702836006000,t05D,unit_donated_round_2,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,5,
1702836006000,t05D,unit_donated_round_2,285458979,OhMyPretzel,ohmypretzel,3,
1702836006000,t05D,unit_donated_round_2,788557913,s0da p0pinski,s0da_p0pinski#0000,8,
1702836006000,t05D,unit_donated_round_2,778628584,Bobandy,bobandy8960#0000,14,
1702836006000,t05D,unit_donated_round_2,846356518,CT69420,Fancytomato22#7624,4,
1702836006000,t05D,unit_donated_round_2,341125679,8,8........#0588,5,
1702836006000,t05D,unit_donated_round_2,472927571,DocWho619,docwhoSD#3664,4,
1702836006000,t05D,unit_donated_round_2,712146515,Zick,â¦Zickâ©#0282,2,
1702836006000,t05D,unit_donated_round_2,741436451,Rensalaer,Rensalaer#5984,2,
1702836006000,t05D,unit_donated_round_2,611122258,Yodizzle,yodizzle69#2795,1,
1702836006000,t05D,unit_donated_round_2,452956267,Zazztrain,zazztrain#0000,8,
1702836006000,t05D,unit_donated_round_2,795112941,Rh Factor,Rich Howley#2806,11,
1702836006000,t05D,unit_donated_round_2,473794447,ItzBerndern,ItzBerndern#5396,15,
1702836006000,t05D,unit_donated_round_2,715487269,C2,kitsura,2,
1702836006000,t05D,unit_donated_round_2,295928884,Akbahr,akbahr#0000,6,
1702836006000,t05D,unit_donated_round_2,948172661,Excelsior 101,Digolo doorjam#3841,3,
1702836006000,t05D,unit_donated_round_2,363639736,FateHydro,EricE#9019,19,
1702836006000,t05D,unit_donated_round_2,863697863,Mega Kicagemon,orthodoxrebel#0000,18,
1702836006000,t05D,unit_donated_round_2,944998814,Philadelphia Collins,_philadelphiacollins#0000,8,
1702836006000,t05D,unit_donated_round_2,665525861,Laseracid,â¦laseracidâ©#0000,2,
1702836006000,t05D,unit_donated_round_2,741489737,Mc,Mc#4119,2,
1702836006000,t05D,unit_donated_round_2,275475314,SithKebab,pooba#0000,12,
1702836006000,t05D,unit_donated_round_2,453925665,N7 Tesla,n7tesla#0000,5,
1702836006000,t05D,unit_donated_round_3,751425437,Mugami Chinzano,theflig#9620,9,
1702836006000,t05D,unit_donated_round_3,732614324,SecretId,â¦.secretidâ©#0000,2,
1702836006000,t05D,unit_donated_round_3,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,1,
1702836006000,t05D,unit_donated_round_3,262663538,Daggo,Daggo#4474,4,
1702836006000,t05D,unit_donated_round_3,716951122,MINI Mace Dymond,dymo0000,1,
1702836006000,t05D,unit_donated_round_3,235598485,rockoffanddie,rockoffanddie#5252,3,
1702836006000,t05D,unit_donated_round_3,729835146,Yania May,YaniaMay#7722,3,
1702836006000,t05D,unit_donated_round_3,945343361,Falen Lacer,Fallen Lacer#4294,2,
1702836006000,t05D,unit_donated_round_3,885421384,Thessa Odai,Thessa Odai#0111,7,
1702836006000,t05D,unit_donated_round_3,517437864,Chelli,Klaud the Bod#1794,2,
1702836006000,t05D,unit_donated_round_3,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,17,
1702836006000,t05D,unit_donated_round_3,285458979,OhMyPretzel,ohmypretzel,1,
1702836006000,t05D,unit_donated_round_3,788557913,s0da p0pinski,s0da_p0pinski#0000,7,
1702836006000,t05D,unit_donated_round_3,778628584,Bobandy,bobandy8960#0000,12,
1702836006000,t05D,unit_donated_round_3,846356518,CT69420,Fancytomato22#7624,2,
1702836006000,t05D,unit_donated_round_3,436482977,PaulB086,paulb086#0000,1,
1702836006000,t05D,unit_donated_round_3,472927571,DocWho619,docwhoSD#3664,1,
1702836006000,t05D,unit_donated_round_3,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,3,
1702836006000,t05D,unit_donated_round_3,712146515,Zick,â¦Zickâ©#0282,1,
1702836006000,t05D,unit_donated_round_3,611865263,Salvare,Salvare#2619,1,
1702836006000,t05D,unit_donated_round_3,795112941,Rh Factor,Rich Howley#2806,5,
1702836006000,t05D,unit_donated_round_3,452956267,Zazztrain,zazztrain#0000,3,
1702836006000,t05D,unit_donated_round_3,473794447,ItzBerndern,ItzBerndern#5396,12,
1702836006000,t05D,unit_donated_round_3,715487269,C2,kitsura,2,
1702836006000,t05D,unit_donated_round_3,187142131,Digolo Doorjam,Digolo doorjam#3841,1,
1702836006000,t05D,unit_donated_round_3,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,1,
1702836006000,t05D,unit_donated_round_3,295928884,Akbahr,akbahr#0000,3,
1702836006000,t05D,unit_donated_round_3,363639736,FateHydro,EricE#9019,17,
1702836006000,t05D,unit_donated_round_3,863697863,Mega Kicagemon,orthodoxrebel#0000,10,
1702836006000,t05D,unit_donated_round_3,944998814,Philadelphia Collins,_philadelphiacollins#0000,6,
1702836006000,t05D,unit_donated_round_3,665525861,Laseracid,â¦laseracidâ©#0000,2,
1702836006000,t05D,unit_donated_round_3,741489737,Mc,Mc#4119,2,
1702836006000,t05D,unit_donated_round_3,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,2,
1702836006000,t05D,unit_donated_round_3,275475314,SithKebab,pooba#0000,15,
1702836006000,t05D,unit_donated_round_3,453925665,N7 Tesla,n7tesla#0000,3,
1702836006000,t05D,unit_donated_round_4,732614324,SecretId,â¦.secretidâ©#0000,1,
1702836006000,t05D,unit_donated_round_4,751425437,Mugami Chinzano,theflig#9620,5,
1702836006000,t05D,unit_donated_round_4,716951122,MINI Mace Dymond,dymo0000,4,
1702836006000,t05D,unit_donated_round_4,262663538,Daggo,Daggo#4474,2,
1702836006000,t05D,unit_donated_round_4,778931966,A1Savage,a1savage,5,
1702836006000,t05D,unit_donated_round_4,235598485,rockoffanddie,rockoffanddie#5252,2,
1702836006000,t05D,unit_donated_round_4,945343361,Falen Lacer,Fallen Lacer#4294,2,
1702836006000,t05D,unit_donated_round_4,517437864,Chelli,Klaud the Bod#1794,2,
1702836006000,t05D,unit_donated_round_4,879666349,Skcampy,skcampy#3655,2,
1702836006000,t05D,unit_donated_round_4,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,1,
1702836006000,t05D,unit_donated_round_4,788557913,s0da p0pinski,s0da_p0pinski#0000,3,
1702836006000,t05D,unit_donated_round_4,341125679,8,8........#0588,2,
1702836006000,t05D,unit_donated_round_4,472927571,DocWho619,docwhoSD#3664,1,
1702836006000,t05D,unit_donated_round_4,741436451,Rensalaer,Rensalaer#5984,3,
1702836006000,t05D,unit_donated_round_4,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,1,
1702836006000,t05D,unit_donated_round_4,611865263,Salvare,Salvare#2619,14,
1702836006000,t05D,unit_donated_round_4,452956267,Zazztrain,zazztrain#0000,6,
1702836006000,t05D,unit_donated_round_4,795112941,Rh Factor,Rich Howley#2806,1,
1702836006000,t05D,unit_donated_round_4,715487269,C2,kitsura,2,
1702836006000,t05D,unit_donated_round_4,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,1,
1702836006000,t05D,unit_donated_round_4,363639736,FateHydro,EricE#9019,3,
1702836006000,t05D,unit_donated_round_4,863697863,Mega Kicagemon,orthodoxrebel#0000,19,
1702836006000,t05D,unit_donated_round_4,944998814,Philadelphia Collins,_philadelphiacollins#0000,6,
1702836006000,t05D,unit_donated_round_4,741489737,Mc,Mc#4119,2,
1702836006000,t05D,unit_donated_round_4,275475314,SithKebab,pooba#0000,18,
1702836006000,t05D,unit_donated_round_4,453925665,N7 Tesla,n7tesla#0000,1,
1702836006000,t05D,unit_donated_round_5,751425437,Mugami Chinzano,theflig#9620,4,
1702836006000,t05D,unit_donated_round_5,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,2,
1702836006000,t05D,unit_donated_round_5,716951122,MINI Mace Dymond,dymo0000,5,
1702836006000,t05D,unit_donated_round_5,262663538,Daggo,Daggo#4474,5,
1702836006000,t05D,unit_donated_round_5,289231731,Pflapjack,pflapjack#8956,18,
1702836006000,t05D,unit_donated_round_5,235598485,rockoffanddie,rockoffanddie#5252,1,
1702836006000,t05D,unit_donated_round_5,729835146,Yania May,YaniaMay#7722,1,
1702836006000,t05D,unit_donated_round_5,945343361,Falen Lacer,Fallen Lacer#4294,1,
1702836006000,t05D,unit_donated_round_5,712815396,MINIxur'kthan,xurkthan#3544,2,
1702836006000,t05D,unit_donated_round_5,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,10,
1702836006000,t05D,unit_donated_round_5,285458979,OhMyPretzel,ohmypretzel,2,
1702836006000,t05D,unit_donated_round_5,788557913,s0da p0pinski,s0da_p0pinski#0000,5,
1702836006000,t05D,unit_donated_round_5,436482977,PaulB086,paulb086#0000,2,
1702836006000,t05D,unit_donated_round_5,341125679,8,8........#0588,9,
1702836006000,t05D,unit_donated_round_5,472927571,DocWho619,docwhoSD#3664,5,
1702836006000,t05D,unit_donated_round_5,452956267,Zazztrain,zazztrain#0000,2,
1702836006000,t05D,unit_donated_round_5,795112941,Rh Factor,Rich Howley#2806,1,
1702836006000,t05D,unit_donated_round_5,473794447,ItzBerndern,ItzBerndern#5396,9,
1702836006000,t05D,unit_donated_round_5,715487269,C2,kitsura,1,
1702836006000,t05D,unit_donated_round_5,187142131,Digolo Doorjam,Digolo doorjam#3841,1,
1702836006000,t05D,unit_donated_round_5,363639736,FateHydro,EricE#9019,8,
1702836006000,t05D,unit_donated_round_5,863697863,Mega Kicagemon,orthodoxrebel#0000,7,
1702836006000,t05D,unit_donated_round_5,944998814,Philadelphia Collins,_philadelphiacollins#0000,1,
1702836006000,t05D,unit_donated_round_5,665525861,Laseracid,â¦laseracidâ©#0000,2,
1702836006000,t05D,unit_donated_round_5,741489737,Mc,Mc#4119,1,
1702836006000,t05D,unit_donated_round_5,275475314,SithKebab,pooba#0000,25,
1702836006000,t05D,unit_donated_round_5,453925665,N7 Tesla,n7tesla#0000,5,
1702836006000,t05D,unit_donated_round_6,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,1,
1702836006000,t05D,unit_donated_round_6,611865263,Salvare,Salvare#2619,2,
1702836006000,t05D,unit_donated_round_6,262663538,Daggo,Daggo#4474,2,
1702836006000,t05D,unit_donated_round_6,716951122,MINI Mace Dymond,dymo0000,3,
1702836006000,t05D,unit_donated_round_6,452956267,Zazztrain,zazztrain#0000,2,
1702836006000,t05D,unit_donated_round_6,795112941,Rh Factor,Rich Howley#2806,9,
1702836006000,t05D,unit_donated_round_6,473794447,ItzBerndern,ItzBerndern#5396,2,
1702836006000,t05D,unit_donated_round_6,715487269,C2,kitsura,3,
1702836006000,t05D,unit_donated_round_6,187142131,Digolo Doorjam,Digolo doorjam#3841,3,
1702836006000,t05D,unit_donated_round_6,729835146,Yania May,YaniaMay#7722,2,
1702836006000,t05D,unit_donated_round_6,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,1,
1702836006000,t05D,unit_donated_round_6,948172661,Excelsior 101,Digolo doorjam#3841,1,
1702836006000,t05D,unit_donated_round_6,363639736,FateHydro,EricE#9019,3,
1702836006000,t05D,unit_donated_round_6,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,3,
1702836006000,t05D,unit_donated_round_6,285458979,OhMyPretzel,ohmypretzel,4,
1702836006000,t05D,unit_donated_round_6,863697863,Mega Kicagemon,orthodoxrebel#0000,6,
1702836006000,t05D,unit_donated_round_6,662698148,Wabba Dejabba,recon224#0000,2,
1702836006000,t05D,unit_donated_round_6,944998814,Philadelphia Collins,_philadelphiacollins#0000,4,
1702836006000,t05D,unit_donated_round_6,741489737,Mc,Mc#4119,4,
1702836006000,t05D,unit_donated_round_6,788557913,s0da p0pinski,s0da_p0pinski#0000,6,
1702836006000,t05D,unit_donated_round_6,275475314,SithKebab,pooba#0000,2,
1702836006000,t05D,unit_donated_round_6,341125679,8,8........#0588,3,
1702836006000,t05D,unit_donated_round_6,453925665,N7 Tesla,n7tesla#0000,1,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,472927571,DocWho619,docwhoSD#3664,1,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,611122258,Yodizzle,yodizzle69#2795,1,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,712146515,Zick,â¦Zickâ©#0282,1,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,716951122,MINI Mace Dymond,dymo0000,3,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,452956267,Zazztrain,zazztrain#0000,3,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,473794447,ItzBerndern,ItzBerndern#5396,10,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,715487269,C2,kitsura,3,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,235598485,rockoffanddie,rockoffanddie#5252,9,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,295928884,Akbahr,akbahr#0000,2,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,948172661,Excelsior 101,Digolo doorjam#3841,3,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,517437864,Chelli,Klaud the Bod#1794,7,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,363639736,FateHydro,EricE#9019,10,
1702836006000,t05D,unit_donated_zone_tb3_mixed_phase01_conflict01,879666349,Skcampy,skcampy#3655,1,
